LotFrontage,LotArea,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,CentralAir,GrLivArea,PoolArea,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,total_square_ft,built_minus_sold
76.0,14200,5,7,1,0,8,1966,1257,2,1,1635,0,2008,1,0,0,0,0,1,0,0,0,2892,3974
55.0,13695,6,5,2,0,5,1965,864,3,1,1080,0,2008,1,0,0,0,0,1,0,0,0,1944,3973
60.0,8400,5,5,1,1,6,1983,1299,3,1,2402,0,2008,0,0,0,1,0,1,0,0,0,3701,3991
65.0,11404,6,5,2,0,7,1941,1496,4,1,1852,0,2010,1,0,0,0,0,1,0,0,0,3348,3951
60.0,14154,7,5,1,1,4,1963,910,4,1,1322,0,2007,1,0,0,0,0,1,0,0,0,2232,3970
69.37905085568637,10480,7,5,3,1,6,2006,2217,4,1,816,0,2008,0,0,0,0,1,1,0,0,0,3033,4014
60.0,8990,7,5,1,0,6,1910,480,2,1,2365,0,2007,1,0,0,0,0,1,0,0,0,2845,3917
69.37905085568637,115149,5,5,1,2,7,1997,1297,3,0,1640,0,2007,1,0,0,0,0,1,0,0,0,2937,4004
60.0,9500,4,5,2,1,6,1950,990,4,1,1788,0,2006,1,0,0,0,0,1,0,0,0,2778,3956
69.37905085568637,1680,5,6,1,1,7,2005,1143,3,1,2452,0,2009,1,0,0,0,0,1,0,0,0,3595,4014
81.0,9600,5,5,2,0,8,2006,848,2,1,1268,0,2007,1,0,0,0,0,1,0,0,0,2116,4013
69.37905085568637,13673,6,5,2,1,5,2004,540,3,1,630,0,2010,1,0,0,0,0,1,0,0,0,1170,4014
40.0,10593,6,5,1,1,6,1956,844,5,1,1710,0,2009,1,0,0,0,0,1,0,0,0,2554,3965
118.0,6300,6,6,2,1,6,1972,1728,3,1,1113,0,2010,1,0,0,0,0,1,0,0,0,2841,3982
69.37905085568637,9430,8,5,1,0,6,2003,880,3,0,1713,0,2006,1,0,0,0,0,1,0,0,0,2593,4009
78.0,10625,3,5,1,0,7,1984,1063,3,1,912,0,2009,1,0,0,0,0,1,0,0,0,1975,3993
89.0,7500,5,6,2,1,6,1950,1617,3,1,2153,0,2006,1,0,0,0,0,1,0,0,0,3770,3956
75.0,10175,5,6,2,1,6,2007,1626,2,1,2084,0,2009,0,0,0,0,1,1,0,0,0,3710,4016
50.0,6000,6,5,2,1,8,1984,1122,3,1,848,0,2009,1,0,0,0,0,1,0,0,0,1970,3993
92.0,5400,7,7,1,1,7,1948,864,3,1,1266,0,2006,1,0,0,0,0,1,0,0,0,2130,3954
80.0,8777,7,3,2,1,4,1932,936,3,1,1131,0,2009,1,0,0,0,0,1,0,0,0,2067,3941
24.0,11885,7,7,2,0,7,1983,1673,3,1,2822,0,2009,1,0,0,0,0,1,0,0,0,4495,3992
70.0,13472,7,5,2,0,7,1941,1008,4,1,2240,0,2009,1,0,0,0,0,1,0,0,0,3248,3950
65.0,6130,6,5,1,0,8,1920,768,4,1,1164,0,2009,1,0,0,0,0,1,0,0,0,1932,3929
69.37905085568637,14191,6,8,1,0,4,2000,1204,3,0,1218,0,2006,1,0,0,0,0,1,0,0,0,2422,4006
69.37905085568637,1869,5,7,2,0,6,2004,832,3,1,1820,0,2007,1,0,0,0,0,1,0,0,0,2652,4011
66.0,11287,6,5,1,0,6,2004,918,4,1,1494,0,2009,1,0,0,0,0,1,0,0,0,2412,4013
66.0,10335,6,5,1,0,3,1998,1148,3,1,1441,0,2009,1,0,0,0,0,1,0,0,0,2589,4007
85.0,17671,5,3,2,0,6,2004,992,3,1,1928,0,2007,1,0,0,0,0,1,0,0,0,2920,4011
73.0,4280,5,5,2,0,6,1950,1199,3,1,1486,0,2010,1,0,0,0,0,1,0,0,0,2685,3960
75.0,7930,6,5,2,1,7,1950,864,4,1,1936,0,2007,1,0,0,0,0,1,0,0,0,2800,3957
70.0,8777,5,7,2,1,5,1960,1064,3,1,1820,0,2007,1,0,0,0,0,1,0,0,0,2884,3967
83.0,9297,6,3,2,1,10,1914,971,3,1,789,0,2010,1,0,0,0,0,1,0,0,0,1760,3924
80.0,4282,6,7,2,1,6,1976,1362,3,1,2296,0,2006,0,0,0,0,1,1,0,0,0,3658,3982
35.0,2117,5,9,1,1,6,1960,1626,2,1,1660,0,2007,0,0,0,0,1,1,0,0,0,3286,3967
85.0,10448,7,5,1,1,4,1986,270,3,1,1855,0,2006,1,0,0,0,0,1,0,0,0,2125,3992
60.0,9938,5,5,1,1,5,1920,672,3,1,1603,0,2008,1,0,0,0,0,1,0,0,0,2275,3928
49.0,14115,7,5,2,0,7,1941,1314,3,1,1306,0,2009,1,0,0,0,0,1,0,0,0,2620,3950
69.37905085568637,4750,6,5,1,0,5,2006,1297,2,1,1478,0,2007,1,0,0,0,0,1,0,0,0,2775,4013
56.0,7931,5,5,2,1,8,1994,1494,4,1,1250,0,2009,1,0,0,0,0,1,0,0,0,2744,4003
50.0,8546,4,5,1,0,7,1900,816,2,0,2078,0,2009,1,0,0,0,0,1,0,0,0,2894,3909
69.37905085568637,10200,6,7,1,0,6,2004,744,3,1,1225,0,2008,1,0,0,0,0,1,0,0,0,1969,4012
60.0,10500,5,5,1,0,5,1880,1080,4,1,1144,0,2006,1,0,0,0,0,1,0,0,0,2224,3886
102.0,11767,5,5,1,0,10,1908,1408,3,1,1393,0,2006,1,0,0,0,0,1,0,0,0,2801,3914
79.0,10970,7,5,1,0,5,2000,802,3,1,1928,0,2006,1,0,0,0,0,1,0,0,0,2730,4006
60.0,12090,9,6,1,1,5,2001,1494,3,1,1520,0,2007,0,0,1,0,0,1,0,0,0,3014,4008
60.0,12354,7,5,1,0,8,1977,636,3,1,1717,0,2008,1,0,0,0,0,1,0,0,0,2353,3985
60.0,9505,5,6,2,1,7,1968,1051,4,1,912,0,2007,0,0,0,0,1,1,0,0,0,1963,3975
69.37905085568637,7150,8,4,2,1,5,1964,928,3,1,1867,0,2009,1,0,0,0,0,1,0,0,0,2795,3973
69.37905085568637,11341,6,8,2,0,8,2001,910,3,1,1556,0,2008,1,0,0,0,0,1,0,0,0,2466,4009
65.0,10197,4,6,2,1,8,1922,1473,3,1,924,0,2006,1,0,0,0,0,1,0,0,0,2397,3928
50.0,8820,5,6,1,0,6,1973,1141,3,1,2200,0,2010,1,0,0,0,0,1,0,0,0,3341,3983
60.0,10000,6,5,2,0,7,1972,702,3,1,1829,0,2010,1,0,0,0,0,1,0,0,0,2531,3982
92.0,2645,6,7,1,1,6,2000,1494,3,1,2098,0,2009,1,0,0,0,0,1,0,0,0,3592,4009
85.0,17104,5,5,2,0,10,1930,1670,2,1,1328,0,2009,1,0,0,0,0,1,0,0,0,2998,3939
77.0,8450,7,5,1,0,7,1958,907,2,1,1767,0,2007,1,0,0,0,0,1,0,0,0,2674,3965
69.37905085568637,11694,5,5,2,0,6,1959,993,3,1,3112,0,2009,1,0,0,0,0,1,0,0,0,4105,3968
69.37905085568637,13000,5,5,1,1,6,2002,988,3,1,1572,0,2006,1,0,0,0,0,1,0,0,0,2560,4008
63.0,9375,5,5,2,1,5,2004,672,3,1,1620,0,2009,1,0,0,0,0,1,0,0,0,2292,4013
75.0,8405,7,5,1,0,8,1970,1013,3,0,2240,0,2008,1,0,0,0,0,1,0,0,0,3253,3978
68.0,8450,4,5,1,1,7,1974,1324,3,1,1383,0,2009,1,0,0,0,0,1,0,0,0,2707,3983
78.0,7252,6,5,1,0,6,1948,735,3,1,1196,0,2009,1,0,0,0,0,1,0,0,0,1931,3957
65.0,6380,5,5,1,1,7,1976,696,3,1,1680,0,2010,1,0,0,0,0,1,0,0,0,2376,3986
77.0,7917,6,6,1,1,7,1963,528,3,1,1800,0,2008,1,0,0,0,0,1,0,0,0,2328,3971
69.37905085568637,9170,7,5,2,1,6,1973,612,3,1,816,0,2007,1,0,0,0,0,1,0,0,0,1428,3980
60.0,1680,5,4,2,1,7,1967,0,2,1,1959,0,2010,0,0,0,0,1,1,0,0,0,1959,3977
69.37905085568637,10480,4,6,1,0,7,1959,884,3,1,1436,0,2009,1,0,0,0,0,1,0,0,0,2320,3968
69.37905085568637,9750,6,6,2,0,7,2003,1235,3,1,1092,0,2008,1,0,0,0,0,1,0,0,0,2327,4011
78.0,12003,5,5,1,1,8,1988,588,2,1,1453,0,2008,1,0,0,0,0,1,0,0,0,2041,3996
107.0,8633,5,5,2,1,6,1950,0,3,1,1086,0,2009,1,0,0,0,0,1,0,0,0,1086,3959
70.0,5687,5,5,1,0,6,1978,1144,4,1,1982,0,2006,1,0,0,0,0,1,0,0,0,3126,3984
72.0,10000,5,7,2,1,6,1973,600,3,1,2057,0,2008,1,0,0,0,0,1,0,0,0,2657,3981
60.0,10335,7,5,1,1,7,2003,672,3,1,1096,0,2006,1,0,0,0,0,1,0,0,0,1768,4009
80.0,10400,5,7,1,0,8,1979,1499,3,1,1362,0,2007,1,0,0,0,0,1,0,0,0,2861,3986
90.0,7800,6,5,2,0,8,1934,1582,3,1,1339,0,2007,1,0,0,0,0,1,0,0,0,2921,3941
60.0,8777,5,5,2,0,7,1945,938,1,1,958,0,2006,0,0,0,0,1,1,0,0,0,1896,3951
51.0,10382,6,5,1,1,7,1930,1398,3,1,2403,0,2009,1,0,0,0,0,1,0,0,0,3801,3939
49.0,9303,6,5,2,0,6,1973,684,2,1,1369,0,2009,1,0,0,0,0,1,0,0,0,2053,3982
96.0,10463,7,5,1,0,7,1972,1462,3,1,1212,0,2009,1,0,0,0,0,1,0,0,0,2674,3981
72.0,10665,4,5,2,1,6,1916,1368,2,1,1797,0,2007,0,1,0,0,0,1,0,0,0,3165,3923
52.0,5000,5,5,1,0,8,1930,1143,3,1,1768,0,2006,1,0,0,0,0,1,0,0,0,2911,3936
60.0,9000,8,6,1,0,5,1923,728,1,1,1456,0,2007,1,0,0,0,0,1,0,0,0,2184,3930
67.0,10634,5,6,1,0,7,2006,855,4,1,1358,0,2007,0,0,1,0,0,1,0,0,0,2213,4013
60.0,14762,8,5,1,0,7,1965,864,1,1,1216,0,2009,1,0,0,0,0,1,0,0,0,2080,3974
65.0,8520,6,7,1,0,6,1925,896,2,1,1382,0,2007,1,0,0,0,0,1,0,0,0,2278,3932
21.0,6240,7,5,2,1,12,1978,2223,4,0,1181,0,2010,0,0,1,0,0,1,0,0,0,3404,3988
94.0,12552,4,5,1,1,6,2004,1728,3,1,1340,0,2007,1,0,0,0,0,1,0,0,0,3068,4011
21.0,14803,5,6,1,1,5,1993,864,2,1,3228,0,2006,1,0,0,0,0,1,0,0,0,4092,3999
174.0,13300,4,5,2,1,6,1927,384,2,1,1556,0,2006,1,0,0,0,0,1,0,0,0,1940,3933
24.0,8125,7,6,2,0,6,1998,916,2,1,1412,0,2006,1,0,0,0,0,1,0,0,0,2328,4004
96.0,9000,5,5,1,1,5,1949,975,4,1,1342,0,2008,1,0,0,0,0,1,0,0,0,2317,3957
60.0,1491,7,7,1,0,7,2000,1517,3,1,1269,0,2009,1,0,0,0,0,1,0,0,0,2786,4009
90.0,13693,6,5,2,1,7,1954,858,3,0,1306,0,2006,1,0,0,0,0,1,0,0,0,2164,3960
80.0,3922,7,5,2,0,6,1953,1056,6,1,1477,0,2009,1,0,0,0,0,1,0,0,0,2533,3962
50.0,11210,3,5,1,0,7,1963,1235,3,1,2520,0,2009,0,0,0,1,0,1,0,0,0,3755,3972
60.0,10500,5,5,1,0,5,1989,2223,3,1,1440,0,2006,0,0,0,0,1,1,0,0,0,3663,3995
68.0,2268,8,7,1,0,6,2006,716,3,0,1564,0,2009,1,0,0,0,0,1,0,0,0,2280,4015
73.0,53107,7,6,1,0,5,1996,1032,2,1,1442,0,2006,1,0,0,0,0,1,0,0,0,2474,4002
81.0,9020,6,7,1,0,4,1920,0,4,1,2000,0,2007,1,0,0,0,0,1,0,0,0,2000,3927
130.0,6442,7,5,1,0,7,2001,860,3,1,1425,0,2010,0,0,0,1,0,1,0,0,0,2285,4011
100.0,8712,6,6,1,1,6,2005,1062,3,1,1394,0,2008,0,0,0,0,1,1,0,0,0,2456,4013
75.0,6897,6,8,2,1,5,1968,702,3,1,1040,0,2010,1,0,0,0,0,1,0,0,0,1742,3978
80.0,8244,6,5,1,1,8,2006,872,2,1,1032,0,2006,1,0,0,0,0,1,0,0,0,1904,4012
43.0,9900,6,5,1,1,7,2006,1713,3,1,1734,0,2010,1,0,0,0,0,1,0,0,0,3447,4016
60.0,8978,8,5,1,1,6,1923,1763,3,1,1689,0,2010,1,0,0,0,0,1,0,0,0,3452,3933
69.37905085568637,11249,4,6,2,0,5,2006,1216,2,1,1437,0,2008,1,0,0,0,0,1,0,0,0,2653,4014
121.0,16321,10,5,2,0,7,2007,742,3,1,988,0,2006,1,0,0,0,0,1,0,0,0,1730,4013
66.0,5687,6,5,2,1,8,1914,1029,5,1,1632,0,2010,1,0,0,0,0,1,0,0,0,2661,3924
82.0,8712,4,3,2,1,5,1976,1145,3,1,1552,0,2010,1,0,0,0,0,1,0,0,0,2697,3986
70.0,3600,6,5,1,2,7,1920,883,4,1,1393,0,2010,0,0,0,1,0,1,0,0,0,2276,3930
69.37905085568637,7024,6,5,2,0,7,1955,1428,2,0,1291,0,2007,1,0,0,0,0,1,0,0,0,2719,3962
80.0,8414,7,5,2,0,9,1968,828,3,0,1389,0,2006,1,0,0,0,0,1,0,0,0,2217,3974
67.0,8791,8,6,1,1,7,2009,1907,3,1,912,0,2006,0,1,0,0,0,1,0,0,0,2819,4015
69.37905085568637,11639,6,5,2,0,8,1937,384,2,0,1125,0,2009,1,0,0,0,0,1,0,0,0,1509,3946
65.0,7200,7,7,2,0,7,1954,536,2,0,1638,0,2008,0,0,0,0,1,1,0,0,0,2174,3962
65.0,8430,5,5,2,0,6,1976,1623,3,1,980,0,2010,0,0,0,0,1,1,0,0,0,2603,3986
68.0,8532,5,6,2,1,5,1998,912,3,1,1905,0,2006,1,0,0,0,0,1,0,0,0,2817,4004
122.0,13651,5,5,2,0,6,1993,713,3,1,1656,0,2008,1,0,0,0,0,1,0,0,0,2369,4001
70.0,9600,4,8,2,1,4,1963,626,3,1,2696,0,2010,1,0,0,0,0,1,0,0,0,3322,3973
85.0,16226,7,5,1,0,8,2004,608,3,1,1686,0,2008,1,0,0,0,0,1,0,0,0,2294,4012
75.0,11478,9,5,2,0,9,1978,672,3,1,800,0,2009,1,0,0,0,0,1,0,0,0,1472,3987
78.0,14331,5,5,1,0,7,1957,912,3,1,1788,0,2009,1,0,0,0,0,1,0,0,0,2700,3966
65.0,8462,6,5,2,0,7,1996,1753,2,1,964,0,2008,1,0,0,0,0,1,0,0,0,2717,4004
60.0,8450,9,5,2,1,6,1975,894,3,1,3608,0,2009,1,0,0,0,0,1,0,0,0,4502,3984
99.0,8400,4,5,2,0,8,2006,1260,3,1,2084,0,2009,0,0,0,0,1,1,0,0,0,3344,4015
34.0,11029,6,5,1,0,4,1915,1638,2,0,2376,0,2009,0,0,0,0,1,1,0,0,0,4014,3924
73.0,11310,6,5,1,0,7,2009,861,2,1,729,0,2009,1,0,0,0,0,1,0,0,0,1590,4018
80.0,7642,6,5,2,0,6,1918,1151,3,0,1322,0,2007,1,0,0,0,0,1,0,0,0,2473,3925
50.0,12692,5,5,1,1,8,1977,925,3,0,2730,0,2009,0,0,1,0,0,1,0,0,0,3655,3986
67.0,10364,7,4,1,2,10,1970,910,2,1,1768,0,2009,1,0,0,0,0,1,0,0,0,2678,3979
75.0,4403,5,5,2,0,9,2006,1228,2,1,1869,0,2006,0,1,0,0,0,1,0,0,0,3097,4012
80.0,8125,7,5,1,1,6,2009,485,3,1,1944,0,2006,1,0,0,0,0,1,0,0,0,2429,4015
101.0,4500,5,5,1,0,7,1980,1176,4,1,1709,0,2009,1,0,0,0,0,1,0,0,0,2885,3989
43.0,7032,7,4,2,0,4,2001,728,3,1,1392,0,2006,0,1,0,0,0,1,0,0,0,2120,4007
85.0,10000,5,6,1,1,5,1949,893,3,1,1484,0,2008,1,0,0,0,0,1,0,0,0,2377,3957
68.0,6435,3,8,2,0,6,1998,1626,0,1,2121,0,2006,0,1,0,0,0,1,0,0,0,3747,4004
69.37905085568637,10012,5,5,2,1,5,2002,1682,3,1,1644,0,2007,1,0,0,0,0,1,0,0,0,3326,4009
75.0,11900,7,6,2,0,6,1900,1114,3,1,1363,0,2006,1,0,0,0,0,1,0,0,0,2477,3906
60.0,11050,6,6,2,1,7,1965,1496,2,1,1216,0,2010,1,0,0,0,0,1,0,0,0,2712,3975
73.0,10637,8,7,1,0,6,1984,1324,3,1,988,0,2007,1,0,0,0,0,1,0,0,0,2312,3991
44.0,9600,5,5,2,1,6,2006,924,3,1,958,0,2007,1,0,0,0,0,1,0,0,0,1882,4013
69.37905085568637,8400,5,5,1,1,4,2005,864,3,1,1092,0,2007,1,0,0,0,0,0,1,0,0,1956,4012
70.0,16669,6,6,2,0,6,1966,630,3,1,1652,0,2008,1,0,0,0,0,1,0,0,0,2282,3974
94.0,6993,7,7,2,1,7,1976,1383,2,1,1604,0,2007,1,0,0,0,0,1,0,0,0,2987,3983
65.0,13568,8,5,2,0,7,2005,780,3,0,1198,0,2008,1,0,0,0,0,1,0,0,0,1978,4013
70.0,9187,4,5,2,1,6,2004,858,3,1,729,0,2010,1,0,0,0,0,1,0,0,0,1587,4014
129.0,15578,5,5,1,1,5,2009,689,2,1,1040,0,2006,1,0,0,0,0,1,0,0,0,1729,4015
108.0,11425,5,4,3,1,6,1937,1070,3,1,912,0,2010,1,0,0,0,0,1,0,0,0,1982,3947
50.0,1890,7,5,1,1,6,1913,1370,4,1,1961,0,2008,1,0,0,0,0,1,0,0,0,3331,3921
69.37905085568637,18800,6,9,1,0,7,2004,1162,2,1,1144,0,2008,1,0,0,0,0,1,0,0,0,2306,4012
69.37905085568637,11228,5,5,2,1,9,2006,1184,3,1,1142,0,2006,1,0,0,0,0,1,0,0,0,2326,4012
93.0,21384,5,5,2,0,6,1920,1710,1,0,1548,0,2007,1,0,0,0,0,1,0,0,0,3258,3927
78.0,12456,8,6,2,0,5,2009,928,3,1,2172,0,2006,0,0,1,0,0,1,0,0,0,3100,4015
93.0,9320,7,4,2,0,7,1967,0,3,1,1939,0,2010,1,0,0,0,0,1,0,0,0,1939,3977
63.0,12358,7,5,2,0,4,1997,975,3,1,894,0,2006,1,0,0,0,0,1,0,0,0,1869,4003
52.0,1869,4,5,2,0,6,1999,0,2,1,1368,0,2009,1,0,0,0,0,1,0,0,0,1368,4008
52.0,11184,6,5,2,1,5,1997,1112,2,1,1453,0,2008,1,0,0,0,0,1,0,0,0,2565,4005
60.0,7314,5,7,1,1,4,1968,1484,2,0,1226,0,2009,1,0,0,0,0,1,0,0,0,2710,3977
60.0,70761,7,6,2,0,5,1950,861,2,1,2028,0,2006,1,0,0,0,0,1,0,0,0,2889,3956
58.0,4274,7,5,2,0,8,1965,1008,3,1,1047,0,2007,0,0,1,0,0,1,0,0,0,2055,3972
88.0,9945,6,5,2,0,7,2002,901,3,1,952,0,2006,1,0,0,0,0,1,0,0,0,1853,4008
87.0,13000,8,7,2,1,6,1974,672,3,1,1456,0,2007,1,0,0,0,0,1,0,0,0,2128,3981
69.37905085568637,14230,8,5,1,0,6,1940,1153,2,1,1441,0,2007,1,0,0,0,0,1,0,0,0,2594,3947
45.0,40094,7,5,2,1,8,1948,1053,3,1,1567,0,2008,1,0,0,0,0,1,0,0,0,2620,3956
91.0,14191,5,4,1,1,6,2005,1482,4,1,1525,0,2006,1,0,0,0,0,1,0,0,0,3007,4011
38.0,9430,6,3,2,0,10,1993,988,2,1,1721,0,2006,1,0,0,0,0,1,0,0,0,2709,3999
84.0,1680,8,5,2,0,4,2002,796,3,1,1062,0,2006,1,0,0,0,0,1,0,0,0,1858,4008
80.0,11782,10,5,2,0,7,1972,384,5,1,720,0,2008,1,0,0,0,0,1,0,0,0,1104,3980
43.0,10624,4,5,1,0,6,1960,864,3,1,827,0,2006,1,0,0,0,0,1,0,0,0,1691,3966
79.0,8520,8,5,2,0,8,2009,1340,3,1,1297,0,2007,1,0,0,0,0,1,0,0,0,2637,4016
107.0,12508,8,5,2,0,5,1910,689,4,1,1241,0,2009,1,0,0,0,0,1,0,0,0,1930,3919
72.0,10200,4,6,1,1,8,2005,858,4,1,864,0,2006,1,0,0,0,0,1,0,0,0,1722,4011
60.0,10708,6,6,2,0,5,1965,1726,3,1,2287,0,2008,1,0,0,0,0,1,0,0,0,4013,3973
50.0,4928,6,5,1,0,5,1926,978,3,1,1392,0,2010,1,0,0,0,0,1,0,0,0,2370,3936
60.0,11287,6,6,1,0,9,1920,907,3,1,694,0,2006,1,0,0,0,0,1,0,0,0,1601,3926
108.0,9158,7,7,1,0,6,1969,806,4,1,1652,0,2007,0,0,0,0,1,1,0,0,0,2458,3976
54.0,10634,6,5,2,1,5,1974,755,2,1,2452,0,2009,1,0,0,0,0,1,0,0,0,3207,3983
60.0,16466,5,5,2,1,6,1999,859,3,1,1498,0,2007,1,0,0,0,0,1,0,0,0,2357,4006
79.0,13650,7,6,2,1,6,1974,1196,0,1,480,0,2009,1,0,0,0,0,1,0,0,0,1676,3983
60.0,8800,7,5,1,1,4,1920,2136,2,0,2640,0,2010,1,0,0,0,0,1,0,0,0,4776,3930
69.37905085568637,5000,6,6,2,1,7,1900,793,4,1,1200,0,2006,1,0,0,0,0,1,0,0,0,1993,3906
60.0,16770,5,5,1,0,5,1962,1437,3,1,1768,0,2009,1,0,0,0,0,1,0,0,0,3205,3971
84.0,9060,6,5,2,1,6,2006,1484,4,1,1196,0,2008,1,0,0,0,0,1,0,0,0,2680,4014
69.37905085568637,7200,9,6,1,0,7,1962,1952,3,1,1734,0,2007,1,0,0,0,0,1,0,0,0,3686,3969
40.0,12803,6,6,1,0,6,1977,901,2,1,3279,0,2006,1,0,0,0,0,1,0,0,0,4180,3983
70.0,7200,6,5,1,1,8,2006,1584,5,1,1135,0,2010,0,0,0,1,0,1,0,0,0,2719,4016
36.0,4608,6,5,2,0,6,1923,1373,3,1,1509,0,2009,1,0,0,0,0,1,0,0,0,2882,3932
80.0,11250,5,5,2,0,4,1966,716,1,1,1922,0,2006,1,0,0,0,0,1,0,0,0,2638,3972
21.0,12474,5,5,2,1,8,2006,920,3,1,792,0,2007,1,0,0,0,0,1,0,0,0,1712,4013
82.0,10005,3,7,1,0,8,1979,1088,3,1,1674,0,2006,1,0,0,0,0,1,0,0,0,2762,3985
60.0,16770,6,5,1,0,9,1968,1728,2,1,2398,0,2008,1,0,0,0,0,1,0,0,0,4126,3976
72.0,10839,5,7,1,1,7,1999,1126,3,1,1710,0,2008,1,0,0,0,0,1,0,0,0,2836,4007
80.0,2001,7,6,2,2,8,1972,660,3,1,2087,0,2007,1,0,0,0,0,1,0,0,0,2747,3979
52.0,9245,6,5,1,1,6,1992,729,3,1,2417,0,2007,1,0,0,0,0,1,0,0,0,3146,3999
105.0,8963,6,5,1,0,9,1947,783,3,0,1337,0,2009,1,0,0,0,0,1,0,0,0,2120,3956
75.0,10400,6,1,2,0,5,1954,1215,3,1,1590,0,2007,0,0,0,0,1,1,0,0,0,2805,3961
69.37905085568637,12640,6,6,1,0,5,1941,2444,2,1,1253,0,2006,1,0,0,0,0,1,0,0,0,3697,3947
75.0,6970,6,8,1,0,9,1946,1494,3,1,1419,0,2009,1,0,0,0,0,1,0,0,0,2913,3955
69.37905085568637,2280,2,5,1,1,4,1910,793,3,1,2713,0,2008,0,0,0,1,0,1,0,0,0,3506,3918
86.0,9937,5,5,2,0,6,1959,747,3,1,1601,0,2010,1,0,0,0,0,1,0,0,0,2348,3969
71.0,10530,6,5,1,1,10,2007,2216,3,1,1053,0,2009,1,0,0,0,0,1,0,0,0,3269,4016
60.0,9144,5,5,1,1,4,1953,1358,3,0,952,0,2009,1,0,0,0,0,1,0,0,0,2310,3962
69.37905085568637,10800,7,6,2,0,4,1959,864,3,1,1720,0,2006,1,0,0,0,0,1,0,0,0,2584,3965
50.0,164660,4,5,2,0,5,1962,1370,6,1,2296,0,2007,1,0,0,0,0,1,0,0,0,3666,3969
69.37905085568637,8400,5,5,2,1,6,1962,731,5,1,1855,0,2010,1,0,0,0,0,1,0,0,0,2586,3972
51.0,16226,5,7,1,1,7,1972,1264,2,1,2468,0,2007,1,0,0,0,0,1,0,0,0,3732,3979
73.0,4456,5,8,2,0,6,1964,861,4,1,2132,0,2009,0,0,0,0,1,1,0,0,0,2993,3973
55.0,8248,6,8,2,0,8,1993,1466,3,1,1494,0,2009,1,0,0,0,0,1,0,0,0,2960,4002
91.0,11040,6,5,1,0,7,1990,1440,3,1,2110,0,2007,1,0,0,0,0,1,0,0,0,3550,3997
49.0,8405,5,5,1,1,6,1906,1040,2,1,1306,0,2008,1,0,0,0,0,1,0,0,0,2346,3914
75.0,9400,6,7,1,1,10,1998,736,2,1,1940,0,2007,1,0,0,0,0,1,0,0,0,2676,4005
95.0,12376,7,5,2,0,10,1949,1498,2,1,2042,0,2007,1,0,0,0,0,1,0,0,0,3540,3956
69.37905085568637,6155,9,5,1,0,5,1940,1092,3,1,1718,0,2006,0,0,0,1,0,1,0,0,0,2810,3946
69.37905085568637,5520,8,6,2,1,6,1960,1604,1,0,2398,0,2007,1,0,0,0,0,1,0,0,0,4002,3967
59.0,9042,6,5,1,0,6,2008,1268,3,1,1728,0,2009,1,0,0,0,0,1,0,0,0,2996,4017
69.37905085568637,4058,6,5,2,1,6,1930,1722,3,1,1208,0,2008,1,0,0,0,0,1,0,0,0,2930,3938
82.0,24090,5,5,1,1,9,1908,0,4,1,1358,0,2006,1,0,0,0,0,1,0,0,0,1358,3914
50.0,9750,4,5,2,0,5,2005,728,3,1,2200,0,2009,1,0,0,0,0,1,0,0,0,2928,4014
24.0,11988,6,7,1,0,8,1945,912,3,1,841,0,2006,0,0,1,0,0,1,0,0,0,1753,3951
65.0,6768,6,7,2,1,7,1980,650,2,1,1924,0,2007,1,0,0,0,0,1,0,0,0,2574,3987
69.37905085568637,8640,4,6,1,1,6,2005,1256,3,1,1232,0,2007,1,0,0,0,0,1,0,0,0,2488,4012
55.0,7917,5,5,2,1,4,1958,788,3,1,1768,0,2008,1,0,0,0,0,1,0,0,0,2556,3966
69.37905085568637,8773,5,6,1,0,6,1916,1347,3,0,1063,0,2006,1,0,0,0,0,1,0,0,0,2410,3922
21.0,14442,7,3,2,0,5,1954,0,3,1,1148,0,2008,1,0,0,0,0,1,0,0,0,1148,3962
65.0,16321,8,5,2,0,5,1951,740,3,1,1920,0,2010,0,0,0,0,1,1,0,0,0,2660,3961
82.0,13500,7,6,2,0,6,1959,1262,2,1,1376,0,2008,1,0,0,0,0,1,0,0,0,2638,3967
66.0,11210,7,5,1,0,6,1964,1581,4,1,1689,0,2006,1,0,0,0,0,1,0,0,0,3270,3970
84.0,5105,5,5,1,0,6,1959,860,2,1,2198,0,2008,1,0,0,0,0,1,0,0,0,3058,3967
50.0,10240,6,6,2,0,4,1924,975,2,1,2624,0,2008,0,1,0,0,0,1,0,0,0,3599,3932
69.37905085568637,7200,7,7,3,0,9,1956,1792,1,1,2192,0,2007,1,0,0,0,0,1,0,0,0,3984,3963
55.0,8125,6,5,1,0,10,1915,1704,5,1,1509,0,2008,0,1,0,0,0,1,0,0,0,3213,3923
69.37905085568637,21384,5,7,2,0,6,1890,0,3,1,1053,0,2006,1,0,0,0,0,1,0,0,0,1053,3896
55.0,7577,6,6,2,1,7,1954,804,3,1,2392,0,2008,1,0,0,0,0,1,0,0,0,3196,3962
