LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold
50.0,8070,0,5,6,1,1,10,1940,641,4,0,0,1067,0,2006
66.0,14230,0,5,5,2,0,9,2001,1337,2,0,0,1217,0,2008
69.37905085568637,10778,0,7,7,2,0,8,1972,1063,2,0,0,1235,0,2006
75.0,9873,3,6,6,1,1,8,2005,1195,3,0,0,2418,0,2006
70.0,14115,0,6,7,1,0,10,1992,660,3,0,0,2945,0,2006
69.37905085568637,8593,0,6,5,1,0,8,1996,0,3,0,0,1456,0,2010
70.0,10200,0,5,7,1,0,5,1919,967,4,0,0,3493,0,2007
48.0,15426,0,6,6,1,0,8,1995,630,3,0,0,1349,0,2009
70.0,11341,0,10,3,2,0,5,1977,1029,3,0,0,1670,0,2008
66.0,8244,0,7,2,2,1,6,2005,485,3,0,0,1056,0,2007
60.0,9531,0,6,6,1,1,5,1957,1276,4,0,0,864,0,2008
45.0,9250,0,7,5,1,0,6,1906,1092,3,0,0,747,0,2008
69.37905085568637,9100,1,6,5,1,0,5,1997,876,1,0,0,1474,648,2008
24.0,8462,0,5,5,2,1,9,1968,1726,3,0,0,2358,0,2008
75.0,215245,0,5,8,1,0,5,2005,740,4,0,0,2402,0,2007
69.37905085568637,7795,0,6,6,2,0,7,1949,1136,3,0,0,630,0,2009
75.0,21780,0,7,5,2,0,5,1910,776,3,0,0,1216,0,2009
80.0,7226,0,5,6,2,1,7,1961,1010,4,0,0,2113,0,2006
44.0,7920,0,7,4,2,0,6,1961,551,3,0,0,1573,0,2006
65.0,8750,0,6,5,2,1,6,2003,1094,1,0,0,2715,0,2010
69.37905085568637,8925,0,5,5,2,1,10,2008,916,3,0,0,1393,0,2007
74.0,21695,0,9,5,2,0,12,1948,884,3,0,0,2320,0,2007
75.0,10355,0,5,7,2,0,7,2006,912,3,0,0,2392,0,2007
70.0,13500,0,5,6,2,1,5,1994,1626,3,2,0,1200,0,2007
56.0,14115,0,7,5,1,0,7,1948,0,3,0,0,1225,0,2009
86.0,8849,0,6,5,1,1,6,1918,1682,3,0,0,1801,0,2006
36.0,11249,0,7,8,2,0,6,1954,2109,3,0,0,900,0,2008
60.0,10800,0,6,5,2,1,6,2002,561,2,0,1,928,0,2007
50.0,7390,0,6,5,2,1,8,1919,861,4,0,0,1484,0,2008
51.0,6820,0,7,5,1,0,7,2003,0,3,0,0,904,0,2007
80.0,10200,0,6,5,1,0,7,1930,2392,3,0,0,2794,0,2007
21.0,9120,0,7,5,1,1,7,1977,1121,3,0,0,1040,0,2008
60.0,3182,0,10,7,1,1,8,1910,991,4,0,0,996,0,2007
50.0,8012,0,8,6,2,0,7,1950,832,3,0,0,1973,0,2009
80.0,5330,0,6,5,2,0,7,1955,780,2,0,0,899,0,2007
44.0,7420,0,9,5,2,0,7,1958,783,4,0,0,2042,0,2009
92.0,1869,0,6,5,1,0,5,1966,1436,3,0,0,1053,0,2007
62.0,6000,0,6,6,1,0,8,1979,1241,3,0,0,1922,0,2007
61.0,164660,0,7,6,0,1,10,1965,1127,4,0,0,1472,0,2008
60.0,12665,0,5,5,1,0,6,1961,816,3,0,0,935,0,2010
65.0,7795,0,5,7,1,1,4,1998,2000,4,0,0,773,0,2006
89.0,7200,0,5,5,2,1,5,1916,896,3,0,0,1734,0,2009
60.0,13560,0,4,4,2,1,6,1971,1164,3,0,0,1509,0,2009
69.37905085568637,8281,4,8,5,1,0,7,1971,648,4,0,1,1548,0,2008
50.0,6155,0,5,7,2,0,6,1972,892,4,0,0,1117,0,2006
75.0,2001,0,9,5,1,1,6,1961,1638,3,0,0,918,0,2006
70.0,15576,0,9,7,1,1,8,2006,440,3,0,0,1327,0,2009
69.37905085568637,13710,0,8,6,1,0,7,1979,924,2,0,0,1520,0,2006
50.0,10628,0,7,5,2,1,8,1947,0,4,0,0,2192,0,2009
70.0,10437,1,7,6,1,0,4,2001,811,3,0,0,864,0,2009
36.0,8635,0,5,5,2,0,5,1930,1004,3,0,0,1445,0,2008
57.0,53504,0,5,7,3,1,7,1974,1051,2,0,0,2376,0,2007
91.0,7420,0,8,6,1,1,6,1967,1700,2,0,0,1306,0,2008
96.0,10637,0,5,5,2,1,6,1916,1144,3,0,0,1644,0,2008
50.0,11146,0,6,5,1,0,6,2004,1144,2,0,0,1120,0,2008
60.0,13688,0,6,5,1,1,9,2002,440,3,0,0,1664,0,2006
60.0,10142,0,7,5,2,1,7,1949,1926,3,0,0,1944,0,2008
69.37905085568637,10652,1,5,5,1,1,7,1993,1686,3,0,0,1795,0,2008
58.0,7677,0,5,7,2,0,7,1967,796,2,0,0,948,0,2007
80.0,7820,0,6,7,2,1,8,1962,1067,3,0,0,1842,0,2008
69.37905085568637,9937,0,5,5,1,0,7,1930,720,2,0,0,1573,0,2008
93.0,8004,0,5,5,2,0,6,1976,713,3,0,0,1986,0,2006
80.0,10769,0,4,4,2,0,6,1993,894,3,0,0,1710,0,2009
69.37905085568637,9453,0,2,6,2,0,5,2006,861,3,0,0,720,0,2010
21.0,8366,0,6,5,1,0,5,2004,689,4,0,0,902,0,2008
70.0,9600,0,9,7,1,1,4,1998,1145,4,0,0,1381,0,2006
70.0,3880,0,7,5,1,1,4,1913,1114,3,0,0,1469,0,2006
69.37905085568637,8064,3,7,5,2,0,6,1977,483,3,0,0,1440,0,2007
84.0,8740,1,7,6,1,0,5,2007,1128,3,0,0,1430,0,2008
70.0,11988,0,7,8,1,0,7,2006,1568,4,0,0,1322,0,2009
60.0,9286,0,2,5,2,1,8,2004,1800,2,0,0,1320,0,2006
70.0,1869,0,7,5,3,1,8,2007,847,2,0,0,1842,0,2008
60.0,15660,0,6,7,2,1,7,2001,1095,2,0,0,1656,0,2007
68.0,13651,0,8,5,2,1,6,2004,1104,3,0,0,1056,0,2007
96.0,13693,2,5,7,2,0,7,1994,608,4,0,0,2198,0,2009
92.0,7750,0,4,5,2,0,12,1931,975,2,0,0,2462,0,2010
69.37905085568637,8199,0,6,5,2,1,7,1977,630,3,0,0,1121,0,2006
69.37905085568637,10800,0,6,5,2,0,6,2008,560,4,0,0,1767,0,2009
72.0,9750,0,7,5,2,0,6,1995,1150,2,0,0,854,0,2006
70.0,12203,0,7,6,2,0,7,1928,864,3,0,0,1111,0,2009
79.0,9018,0,5,5,2,0,6,1968,1157,3,0,0,1432,0,2007
55.0,10140,0,8,6,2,0,8,1972,729,2,0,0,1015,0,2008
60.0,13811,0,7,5,2,0,5,1972,641,2,0,0,720,0,2006
44.0,9000,3,7,8,2,1,3,2007,725,5,0,0,1646,0,2006
60.0,7711,1,5,7,2,0,8,1966,190,3,0,0,1688,0,2007
80.0,8750,0,5,5,1,1,4,2000,689,3,0,0,1536,0,2008
66.0,10880,0,8,4,1,0,6,1971,1479,2,0,0,1714,0,2009
75.0,1680,0,5,6,2,0,7,2003,832,4,0,0,1640,0,2006
76.0,14200,0,5,7,1,0,8,1966,1257,2,0,0,1635,0,2008
55.0,13695,0,6,5,2,0,5,1965,864,3,0,0,1080,0,2008
60.0,8400,4,5,5,1,1,6,1983,1299,3,0,0,2402,0,2008
65.0,11404,0,6,5,2,0,7,1941,1496,4,0,0,1852,0,2010
60.0,14154,0,7,5,1,1,4,1963,910,4,0,0,1322,0,2007
69.37905085568637,10480,3,7,5,3,1,6,2006,2217,4,0,0,816,0,2008
60.0,8990,0,7,5,1,0,6,1910,480,2,0,0,2365,0,2007
69.37905085568637,115149,0,5,5,1,2,7,1997,1297,3,0,1,1640,0,2007
60.0,9500,0,4,5,2,1,6,1950,990,4,0,0,1788,0,2006
69.37905085568637,1680,0,5,6,1,1,7,2005,1143,3,0,0,2452,0,2009
81.0,9600,0,5,5,2,0,8,2006,848,2,0,0,1268,0,2007
69.37905085568637,13673,0,6,5,2,1,5,2004,540,3,0,0,630,0,2010
40.0,10593,0,6,5,1,1,6,1956,844,5,0,0,1710,0,2009
118.0,6300,0,6,6,2,1,6,1972,1728,3,0,0,1113,0,2010
69.37905085568637,9430,0,8,5,1,0,6,2003,880,3,0,1,1713,0,2006
78.0,10625,0,3,5,1,0,7,1984,1063,3,0,0,912,0,2009
89.0,7500,0,5,6,2,1,6,1950,1617,3,0,0,2153,0,2006
75.0,10175,3,5,6,2,1,6,2007,1626,2,0,0,2084,0,2009
50.0,6000,0,6,5,2,1,8,1984,1122,3,0,0,848,0,2009
92.0,5400,0,7,7,1,1,7,1948,864,3,0,0,1266,0,2006
80.0,8777,0,7,3,2,1,4,1932,936,3,0,0,1131,0,2009
24.0,11885,0,7,7,2,0,7,1983,1673,3,0,0,2822,0,2009
70.0,13472,0,7,5,2,0,7,1941,1008,4,0,0,2240,0,2009
65.0,6130,0,6,5,1,0,8,1920,768,4,0,0,1164,0,2009
69.37905085568637,14191,0,6,8,1,0,4,2000,1204,3,0,1,1218,0,2006
69.37905085568637,1869,0,5,7,2,0,6,2004,832,3,0,0,1820,0,2007
66.0,11287,0,6,5,1,0,6,2004,918,4,0,0,1494,0,2009
66.0,10335,0,6,5,1,0,3,1998,1148,3,0,0,1441,0,2009
85.0,17671,0,5,3,2,0,6,2004,992,3,0,0,1928,0,2007
73.0,4280,0,5,5,2,0,6,1950,1199,3,0,0,1486,0,2010
75.0,7930,0,6,5,2,1,7,1950,864,4,0,0,1936,0,2007
70.0,8777,0,5,7,2,1,5,1960,1064,3,0,0,1820,0,2007
83.0,9297,0,6,3,2,1,10,1914,971,3,0,0,789,0,2010
80.0,4282,3,6,7,2,1,6,1976,1362,3,0,0,2296,0,2006
35.0,2117,3,5,9,1,1,6,1960,1626,2,0,0,1660,0,2007
85.0,10448,0,7,5,1,1,4,1986,270,3,0,0,1855,0,2006
60.0,9938,0,5,5,1,1,5,1920,672,3,0,0,1603,0,2008
49.0,14115,0,7,5,2,0,7,1941,1314,3,0,0,1306,0,2009
69.37905085568637,4750,0,6,5,1,0,5,2006,1297,2,0,0,1478,0,2007
56.0,7931,0,5,5,2,1,8,1994,1494,4,0,0,1250,0,2009
50.0,8546,0,4,5,1,0,7,1900,816,2,0,1,2078,0,2009
69.37905085568637,10200,0,6,7,1,0,6,2004,744,3,0,0,1225,0,2008
60.0,10500,0,5,5,1,0,5,1880,1080,4,0,0,1144,0,2006
102.0,11767,0,5,5,1,0,10,1908,1408,3,0,0,1393,0,2006
79.0,10970,0,7,5,1,0,5,2000,802,3,0,0,1928,0,2006
60.0,12090,1,9,6,1,1,5,2001,1494,3,0,0,1520,0,2007
60.0,12354,0,7,5,1,0,8,1977,636,3,0,0,1717,0,2008
60.0,9505,3,5,6,2,1,7,1968,1051,4,0,0,912,0,2007
69.37905085568637,7150,0,8,4,2,1,5,1964,928,3,0,0,1867,0,2009
69.37905085568637,11341,0,6,8,2,0,8,2001,910,3,0,0,1556,0,2008
65.0,10197,0,4,6,2,1,8,1922,1473,3,0,0,924,0,2006
50.0,8820,0,5,6,1,0,6,1973,1141,3,0,0,2200,0,2010
60.0,10000,0,6,5,2,0,7,1972,702,3,0,0,1829,0,2010
92.0,2645,0,6,7,1,1,6,2000,1494,3,0,0,2098,0,2009
85.0,17104,0,5,5,2,0,10,1930,1670,2,0,0,1328,0,2009
77.0,8450,0,7,5,1,0,7,1958,907,2,0,0,1767,0,2007
69.37905085568637,11694,0,5,5,2,0,6,1959,993,3,0,0,3112,0,2009
69.37905085568637,13000,0,5,5,1,1,6,2002,988,3,0,0,1572,0,2006
63.0,9375,0,5,5,2,1,5,2004,672,3,0,0,1620,0,2009
75.0,8405,0,7,5,1,0,8,1970,1013,3,0,1,2240,0,2008
68.0,8450,0,4,5,1,1,7,1974,1324,3,0,0,1383,0,2009
78.0,7252,0,6,5,1,0,6,1948,735,3,0,0,1196,0,2009
65.0,6380,0,5,5,1,1,7,1976,696,3,0,0,1680,0,2010
77.0,7917,0,6,6,1,1,7,1963,528,3,0,0,1800,0,2008
69.37905085568637,9170,0,7,5,2,1,6,1973,612,3,0,0,816,0,2007
60.0,1680,3,5,4,2,1,7,1967,0,2,0,0,1959,0,2010
69.37905085568637,10480,0,4,6,1,0,7,1959,884,3,0,0,1436,0,2009
69.37905085568637,9750,0,6,6,2,0,7,2003,1235,3,0,0,1092,0,2008
78.0,12003,0,5,5,1,1,8,1988,588,2,0,0,1453,0,2008
107.0,8633,0,5,5,2,1,6,1950,0,3,0,0,1086,0,2009
70.0,5687,0,5,5,1,0,6,1978,1144,4,0,0,1982,0,2006
72.0,10000,0,5,7,2,1,6,1973,600,3,0,0,2057,0,2008
60.0,10335,0,7,5,1,1,7,2003,672,3,0,0,1096,0,2006
80.0,10400,0,5,7,1,0,8,1979,1499,3,0,0,1362,0,2007
90.0,7800,0,6,5,2,0,8,1934,1582,3,0,0,1339,0,2007
60.0,8777,3,5,5,2,0,7,1945,938,1,0,0,958,0,2006
51.0,10382,0,6,5,1,1,7,1930,1398,3,0,0,2403,0,2009
49.0,9303,0,6,5,2,0,6,1973,684,2,0,0,1369,0,2009
96.0,10463,0,7,5,1,0,7,1972,1462,3,0,0,1212,0,2009
72.0,10665,2,4,5,2,1,6,1916,1368,2,0,0,1797,0,2007
52.0,5000,0,5,5,1,0,8,1930,1143,3,0,0,1768,0,2006
60.0,9000,0,8,6,1,0,5,1923,728,1,0,0,1456,0,2007
67.0,10634,1,5,6,1,0,7,2006,855,4,0,0,1358,0,2007
60.0,14762,0,8,5,1,0,7,1965,864,1,0,0,1216,0,2009
65.0,8520,0,6,7,1,0,6,1925,896,2,0,0,1382,0,2007
21.0,6240,1,7,5,2,1,12,1978,2223,4,0,1,1181,0,2010
94.0,12552,0,4,5,1,1,6,2004,1728,3,0,0,1340,0,2007
21.0,14803,0,5,6,1,1,5,1993,864,2,0,0,3228,0,2006
174.0,13300,0,4,5,2,1,6,1927,384,2,0,0,1556,0,2006
24.0,8125,0,7,6,2,0,6,1998,916,2,0,0,1412,0,2006
96.0,9000,0,5,5,1,1,5,1949,975,4,0,0,1342,0,2008
60.0,1491,0,7,7,1,0,7,2000,1517,3,0,0,1269,0,2009
90.0,13693,0,6,5,2,1,7,1954,858,3,0,1,1306,0,2006
80.0,3922,0,7,5,2,0,6,1953,1056,6,0,0,1477,0,2009
50.0,11210,4,3,5,1,0,7,1963,1235,3,0,0,2520,0,2009
60.0,10500,3,5,5,1,0,5,1989,2223,3,0,0,1440,0,2006
68.0,2268,0,8,7,1,0,6,2006,716,3,0,1,1564,0,2009
73.0,53107,0,7,6,1,0,5,1996,1032,2,0,0,1442,0,2006
81.0,9020,0,6,7,1,0,4,1920,0,4,0,0,2000,0,2007
130.0,6442,4,7,5,1,0,7,2001,860,3,0,0,1425,0,2010
100.0,8712,3,6,6,1,1,6,2005,1062,3,0,0,1394,0,2008
75.0,6897,0,6,8,2,1,5,1968,702,3,0,0,1040,0,2010
80.0,8244,0,6,5,1,1,8,2006,872,2,0,0,1032,0,2006
43.0,9900,0,6,5,1,1,7,2006,1713,3,0,0,1734,0,2010
60.0,8978,0,8,5,1,1,6,1923,1763,3,0,0,1689,0,2010
69.37905085568637,11249,0,4,6,2,0,5,2006,1216,2,0,0,1437,0,2008
121.0,16321,0,10,5,2,0,7,2007,742,3,0,0,988,0,2006
66.0,5687,0,6,5,2,1,8,1914,1029,5,0,0,1632,0,2010
82.0,8712,0,4,3,2,1,5,1976,1145,3,0,0,1552,0,2010
70.0,3600,4,6,5,1,2,7,1920,883,4,0,0,1393,0,2010
69.37905085568637,7024,0,6,5,2,0,7,1955,1428,2,0,1,1291,0,2007
80.0,8414,0,7,5,2,0,9,1968,828,3,0,1,1389,0,2006
67.0,8791,2,8,6,1,1,7,2009,1907,3,0,0,912,0,2006
69.37905085568637,11639,0,6,5,2,0,8,1937,384,2,0,1,1125,0,2009
65.0,7200,3,7,7,2,0,7,1954,536,2,0,1,1638,0,2008
65.0,8430,3,5,5,2,0,6,1976,1623,3,0,0,980,0,2010
68.0,8532,0,5,6,2,1,5,1998,912,3,0,0,1905,0,2006
122.0,13651,0,5,5,2,0,6,1993,713,3,0,0,1656,0,2008
70.0,9600,0,4,8,2,1,4,1963,626,3,0,0,2696,0,2010
85.0,16226,0,7,5,1,0,8,2004,608,3,0,0,1686,0,2008
75.0,11478,0,9,5,2,0,9,1978,672,3,0,0,800,0,2009
78.0,14331,0,5,5,1,0,7,1957,912,3,0,0,1788,0,2009
65.0,8462,0,6,5,2,0,7,1996,1753,2,0,0,964,0,2008
60.0,8450,0,9,5,2,1,6,1975,894,3,0,0,3608,0,2009
99.0,8400,3,4,5,2,0,8,2006,1260,3,0,0,2084,0,2009
34.0,11029,3,6,5,1,0,4,1915,1638,2,0,1,2376,0,2009
73.0,11310,0,6,5,1,0,7,2009,861,2,0,0,729,0,2009
80.0,7642,0,6,5,2,0,6,1918,1151,3,0,1,1322,0,2007
50.0,12692,1,5,5,1,1,8,1977,925,3,0,1,2730,0,2009
67.0,10364,0,7,4,1,2,10,1970,910,2,0,0,1768,0,2009
75.0,4403,2,5,5,2,0,9,2006,1228,2,0,0,1869,0,2006
80.0,8125,0,7,5,1,1,6,2009,485,3,0,0,1944,0,2006
101.0,4500,0,5,5,1,0,7,1980,1176,4,0,0,1709,0,2009
43.0,7032,2,7,4,2,0,4,2001,728,3,0,0,1392,0,2006
85.0,10000,0,5,6,1,1,5,1949,893,3,0,0,1484,0,2008
68.0,6435,2,3,8,2,0,6,1998,1626,0,0,0,2121,0,2006
69.37905085568637,10012,0,5,5,2,1,5,2002,1682,3,0,0,1644,0,2007
75.0,11900,0,7,6,2,0,6,1900,1114,3,0,0,1363,0,2006
60.0,11050,0,6,6,2,1,7,1965,1496,2,0,0,1216,0,2010
73.0,10637,0,8,7,1,0,6,1984,1324,3,0,0,988,0,2007
44.0,9600,0,5,5,2,1,6,2006,924,3,0,0,958,0,2007
69.37905085568637,8400,0,5,5,1,1,4,2005,864,3,1,0,1092,0,2007
70.0,16669,0,6,6,2,0,6,1966,630,3,0,0,1652,0,2008
94.0,6993,0,7,7,2,1,7,1976,1383,2,0,0,1604,0,2007
65.0,13568,0,8,5,2,0,7,2005,780,3,0,1,1198,0,2008
70.0,9187,0,4,5,2,1,6,2004,858,3,0,0,729,0,2010
129.0,15578,0,5,5,1,1,5,2009,689,2,0,0,1040,0,2006
108.0,11425,0,5,4,3,1,6,1937,1070,3,0,0,912,0,2010
50.0,1890,0,7,5,1,1,6,1913,1370,4,0,0,1961,0,2008
69.37905085568637,18800,0,6,9,1,0,7,2004,1162,2,0,0,1144,0,2008
69.37905085568637,11228,0,5,5,2,1,9,2006,1184,3,0,0,1142,0,2006
93.0,21384,0,5,5,2,0,6,1920,1710,1,0,1,1548,0,2007
78.0,12456,1,8,6,2,0,5,2009,928,3,0,0,2172,0,2006
93.0,9320,0,7,4,2,0,7,1967,0,3,0,0,1939,0,2010
63.0,12358,0,7,5,2,0,4,1997,975,3,0,0,894,0,2006
52.0,1869,0,4,5,2,0,6,1999,0,2,0,0,1368,0,2009
52.0,11184,0,6,5,2,1,5,1997,1112,2,0,0,1453,0,2008
60.0,7314,0,5,7,1,1,4,1968,1484,2,0,1,1226,0,2009
60.0,70761,0,7,6,2,0,5,1950,861,2,0,0,2028,0,2006
58.0,4274,1,7,5,2,0,8,1965,1008,3,0,0,1047,0,2007
88.0,9945,0,6,5,2,0,7,2002,901,3,0,0,952,0,2006
87.0,13000,0,8,7,2,1,6,1974,672,3,0,0,1456,0,2007
69.37905085568637,14230,0,8,5,1,0,6,1940,1153,2,0,0,1441,0,2007
45.0,40094,0,7,5,2,1,8,1948,1053,3,0,0,1567,0,2008
91.0,14191,0,5,4,1,1,6,2005,1482,4,0,0,1525,0,2006
38.0,9430,0,6,3,2,0,10,1993,988,2,0,0,1721,0,2006
84.0,1680,0,8,5,2,0,4,2002,796,3,0,0,1062,0,2006
80.0,11782,0,10,5,2,0,7,1972,384,5,0,0,720,0,2008
43.0,10624,0,4,5,1,0,6,1960,864,3,0,0,827,0,2006
79.0,8520,0,8,5,2,0,8,2009,1340,3,0,0,1297,0,2007
107.0,12508,0,8,5,2,0,5,1910,689,4,0,0,1241,0,2009
72.0,10200,0,4,6,1,1,8,2005,858,4,0,0,864,0,2006
60.0,10708,0,6,6,2,0,5,1965,1726,3,0,0,2287,0,2008
50.0,4928,0,6,5,1,0,5,1926,978,3,0,0,1392,0,2010
60.0,11287,0,6,6,1,0,9,1920,907,3,0,0,694,0,2006
108.0,9158,3,7,7,1,0,6,1969,806,4,0,0,1652,0,2007
54.0,10634,0,6,5,2,1,5,1974,755,2,0,0,2452,0,2009
60.0,16466,0,5,5,2,1,6,1999,859,3,0,0,1498,0,2007
79.0,13650,0,7,6,2,1,6,1974,1196,0,0,0,480,0,2009
60.0,8800,0,7,5,1,1,4,1920,2136,2,0,1,2640,0,2010
69.37905085568637,5000,0,6,6,2,1,7,1900,793,4,0,0,1200,0,2006
60.0,16770,0,5,5,1,0,5,1962,1437,3,0,0,1768,0,2009
84.0,9060,0,6,5,2,1,6,2006,1484,4,0,0,1196,0,2008
69.37905085568637,7200,0,9,6,1,0,7,1962,1952,3,0,0,1734,0,2007
40.0,12803,0,6,6,1,0,6,1977,901,2,0,0,3279,0,2006
70.0,7200,4,6,5,1,1,8,2006,1584,5,0,0,1135,0,2010
36.0,4608,0,6,5,2,0,6,1923,1373,3,0,0,1509,0,2009
80.0,11250,0,5,5,2,0,4,1966,716,1,0,0,1922,0,2006
21.0,12474,0,5,5,2,1,8,2006,920,3,0,0,792,0,2007
82.0,10005,0,3,7,1,0,8,1979,1088,3,0,0,1674,0,2006
60.0,16770,0,6,5,1,0,9,1968,1728,2,0,0,2398,0,2008
72.0,10839,0,5,7,1,1,7,1999,1126,3,0,0,1710,0,2008
80.0,2001,0,7,6,2,2,8,1972,660,3,0,0,2087,0,2007
52.0,9245,0,6,5,1,1,6,1992,729,3,0,0,2417,0,2007
105.0,8963,0,6,5,1,0,9,1947,783,3,0,1,1337,0,2009
75.0,10400,3,6,1,2,0,5,1954,1215,3,0,0,1590,0,2007
69.37905085568637,12640,0,6,6,1,0,5,1941,2444,2,0,0,1253,0,2006
75.0,6970,0,6,8,1,0,9,1946,1494,3,0,0,1419,0,2009
69.37905085568637,2280,4,2,5,1,1,4,1910,793,3,0,0,2713,0,2008
86.0,9937,0,5,5,2,0,6,1959,747,3,0,0,1601,0,2010
71.0,10530,0,6,5,1,1,10,2007,2216,3,0,0,1053,0,2009
60.0,9144,0,5,5,1,1,4,1953,1358,3,0,1,952,0,2009
69.37905085568637,10800,0,7,6,2,0,4,1959,864,3,0,0,1720,0,2006
50.0,164660,0,4,5,2,0,5,1962,1370,6,0,0,2296,0,2007
69.37905085568637,8400,0,5,5,2,1,6,1962,731,5,0,0,1855,0,2010
51.0,16226,0,5,7,1,1,7,1972,1264,2,0,0,2468,0,2007
73.0,4456,3,5,8,2,0,6,1964,861,4,0,0,2132,0,2009
55.0,8248,0,6,8,2,0,8,1993,1466,3,0,0,1494,0,2009
91.0,11040,0,6,5,1,0,7,1990,1440,3,0,0,2110,0,2007
49.0,8405,0,5,5,1,1,6,1906,1040,2,0,0,1306,0,2008
75.0,9400,0,6,7,1,1,10,1998,736,2,0,0,1940,0,2007
95.0,12376,0,7,5,2,0,10,1949,1498,2,0,0,2042,0,2007
69.37905085568637,6155,4,9,5,1,0,5,1940,1092,3,0,0,1718,0,2006
69.37905085568637,5520,0,8,6,2,1,6,1960,1604,1,0,1,2398,0,2007
59.0,9042,0,6,5,1,0,6,2008,1268,3,0,0,1728,0,2009
69.37905085568637,4058,0,6,5,2,1,6,1930,1722,3,0,0,1208,0,2008
82.0,24090,0,5,5,1,1,9,1908,0,4,0,0,1358,0,2006
50.0,9750,0,4,5,2,0,5,2005,728,3,0,0,2200,0,2009
24.0,11988,1,6,7,1,0,8,1945,912,3,0,0,841,0,2006
65.0,6768,0,6,7,2,1,7,1980,650,2,0,0,1924,0,2007
69.37905085568637,8640,0,4,6,1,1,6,2005,1256,3,0,0,1232,0,2007
55.0,7917,0,5,5,2,1,4,1958,788,3,0,0,1768,0,2008
69.37905085568637,8773,0,5,6,1,0,6,1916,1347,3,0,1,1063,0,2006
21.0,14442,0,7,3,2,0,5,1954,0,3,0,0,1148,0,2008
65.0,16321,3,8,5,2,0,5,1951,740,3,0,0,1920,0,2010
82.0,13500,0,7,6,2,0,6,1959,1262,2,0,0,1376,0,2008
66.0,11210,0,7,5,1,0,6,1964,1581,4,0,0,1689,0,2006
84.0,5105,0,5,5,1,0,6,1959,860,2,0,0,2198,0,2008
50.0,10240,2,6,6,2,0,4,1924,975,2,0,0,2624,0,2008
69.37905085568637,7200,0,7,7,3,0,9,1956,1792,1,0,0,2192,0,2007
55.0,8125,2,6,5,1,0,10,1915,1704,5,0,0,1509,0,2008
69.37905085568637,21384,0,5,7,2,0,6,1890,0,3,0,0,1053,0,2006
55.0,7577,0,6,6,2,1,7,1954,804,3,0,0,2392,0,2008
120.0,12342,0,5,5,1,1,6,2006,778,3,0,0,1919,0,2007
77.0,9375,0,5,5,2,0,7,1976,600,3,0,0,2704,0,2009
65.0,10667,4,5,5,1,0,9,2006,2217,3,0,0,1501,0,2010
73.0,9600,0,6,4,2,0,7,2002,689,4,0,0,1430,0,2007
105.0,9600,0,5,5,1,0,9,2008,551,3,0,0,1442,0,2007
82.0,9900,0,6,5,1,0,6,1976,783,3,0,0,1441,0,2010
70.0,7332,0,6,5,1,1,6,2004,813,2,0,0,923,0,2009
55.0,9600,0,6,6,2,0,7,2005,1436,3,0,0,1493,0,2010
80.0,10778,0,5,5,2,1,8,2007,796,3,0,0,1232,0,2009
80.0,10500,3,7,4,2,0,9,1920,1845,3,0,0,1056,0,2008
69.37905085568637,10012,0,4,7,2,1,7,1970,783,2,0,0,1728,0,2008
84.0,5395,3,6,6,1,1,8,1971,840,2,0,0,1978,0,2010
129.0,9360,0,7,5,1,0,5,1922,1482,4,0,0,1456,0,2006
87.0,5784,0,5,8,2,1,5,1955,1573,4,0,0,1839,0,2008
69.37905085568637,7128,0,7,7,1,1,8,1954,1442,2,0,0,928,0,2009
80.0,8250,0,6,5,1,1,7,1997,1097,3,0,0,1092,0,2006
69.37905085568637,10800,0,5,5,2,0,5,1882,924,3,0,0,1317,0,2009
80.0,8849,0,4,5,1,1,4,1965,600,3,0,0,1764,0,2006
98.0,7642,0,5,5,2,0,8,1990,1269,2,0,0,1324,0,2007
65.0,1680,0,5,8,1,0,5,2004,1602,2,0,0,1135,0,2006
59.0,4500,3,3,7,2,0,10,1996,1056,4,0,0,2728,0,2009
69.37905085568637,3604,0,5,5,2,1,6,1957,884,3,0,0,1698,0,2010
63.0,9920,3,5,7,1,1,6,1928,689,2,0,1,864,0,2009
102.0,4712,0,5,5,1,0,5,1958,270,3,0,0,1301,0,2010
80.0,2651,0,4,5,2,0,5,1949,1299,4,0,0,1720,0,2009
75.0,8755,0,5,7,1,1,6,2004,1030,3,0,0,1350,0,2010
90.0,8160,3,6,5,2,0,8,1999,696,3,0,0,1163,0,2008
75.0,9760,2,6,8,2,0,6,2004,1470,2,0,0,1393,0,2009
60.0,7931,2,6,5,2,1,8,2009,1314,3,0,0,1304,0,2006
64.0,11287,0,5,5,2,1,7,1985,1907,3,0,0,980,0,2009
69.37905085568637,6792,0,6,4,2,1,6,2007,1536,3,0,1,720,0,2008
77.0,10208,0,7,5,1,0,7,2004,1241,4,0,0,2243,0,2007
69.37905085568637,9142,0,4,7,2,1,5,1920,1164,3,0,0,1116,0,2006
65.0,4590,3,5,5,2,1,7,1949,840,3,0,0,1496,0,2006
69.37905085568637,7472,4,7,6,2,1,8,1953,1041,4,0,0,1400,0,2009
